error_rate: 0.0
error_rate: 0.14616935483870963
error_rate: 0.30241935483870963
error_rate: 0.05947580645161288
error_rate: 0.13608870967741937
error_rate: 0.029233870967741882
error_rate: 0.15826612903225812
error_rate: 0.09375
error_rate: 0.02318548387096775
error_rate: 0.06048387096774188
error_rate: 0.012096774193548376
error_rate: 0.0010080645161290036
error_rate: 0.011088709677419373
error_rate: 0.06653225806451613
error_rate: 0.5191532258064516
error_rate: 0.02116935483870963
error_rate: 0.44254032258064513
error_rate: 0.10383064516129037
error_rate: 0.8981854838709677
error_rate: 0.0
